address|city_state_zip|latitude|longitude
331 PENNSYLVANIA AVE SE|Washington, DC 20003|38.88636899999999|-77.00116700000001
417 8TH ST SE|Washington, DC 20003|38.883152|-76.99528699999999
1813 BENNING RD NE|WASHINGTON, DC 20018|38.89873499999999|-76.9772459
1270 4TH ST SE|Washington, DC 20003|38.8754809|-77.0005237
2409 FRANKLIN ST NE|Washington, DC 20018|38.925358|-76.971625
1001 G ST SE|WASHINGTON, DC 20003|38.8812558|-76.9926378
666 PENNSYLVANIA AVE SE|Washington, DC 20003|38.885145|-76.99639499999999
1900 EVARTS ST NE|WASHINGTON, DC 20018|38.9246881|-76.9762992
420 12TH ST SE|WASHINGTON, DC 20003|38.88384509999999|-76.9902161
2009 8TH ST NW|Washington, DC 20009|38.9170707|-77.0229149
2031 FLORIDA AVE NW|Washington, DC 20009|38.9143199|-77.04658599999999
222 7TH ST SE|Washington, DC 20003|38.886603|-76.995808
1500 SOUTH CAPITOL ST SE SPC 318|Washington, DC 20003|38.874582|-77.0078499
4635 SOUTH CAPITOL ST SW|Washington, DC 20024|38.8217659|-77.002608
2850 BLADENSBURG RD NE|Washington, DC 20018|38.92718|-76.963324
2625 EVARTS ST NE|Washington, DC 20018|38.924193|-76.96866
3174 BLADENSBURG RD NE|Washington, DC 20018|38.9293288|-76.9605928
2554 VIRGINIA AVE NW|Washington, DC 20037|38.8996533|-77.0548996
1221 22ND ST NW|Washington, DC 20037|38.9060545|-77.048566
713 D ST SE|Washington, DC 20003|38.883533|-76.995598
1025 1ST ST SE|WASHINGTON, DC 20003|38.8776827|-77.0060773
1910 18TH ST NW|Washington, DC 20009|38.916033|-77.041989
926 5TH ST NW|WASHINGTON, DC 20003|38.8787538|-76.9994966
319 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886337|-77.001401
1823 WEST VIRGINIA AVE NE|WASHINGTON, DC 20018|38.9109259|-76.98475309999999
4900 WISCONSIN AVE NW|WASHINGTON, DC 20007|38.953466|-77.082447
2212 RHODE ISLAND AVE NE|WASHINGTON, DC 20018|38.930636|-76.97363299999999
2135 QUEENS CHAPEL RD NE|Washington, DC 20018|38.9198014|-76.9726921
401 14TH ST SW|Washington, DC 20024|38.88420259999999|-77.0322577
2201 I ST NW|WASHINGTON, DC 20037|38.9009727|-77.049506
1349 FLORIDA AVE NW|WASHINGTON, DC 20009|38.920412|-77.031166
333 E ST SW|WASHINGTON, DC 20024|38.883674|-77.015963
2305 RHODE ISLAND AVE NE|Washington, DC 20018|38.930028|-76.973225
1544 RHODE ISLAND AVE NE|Washington, DC 20018|38.926339|-76.982624
100 M ST SE|WASHINGTON, DC 20003|38.876484|-77.00524399999999
1115 U ST NW #C|Washington, DC 20009|38.917202|-77.02776399999999
1919 14TH ST NW|Washington, DC 20009|38.9162553|-77.031911
1332 9TH ST NW|Washington, DC 20009|38.908314|-77.024204
2713 12TH ST NE|WASHINGTON, DC 20018|38.924917|-76.99015399999999
1050 BRENTWOOD RD NE|Washington, DC 20018|38.919465|-76.992226
